order_id,customer_id,order_date,order_status,total_amount
1986,48,2026-02-02,returned,160.26
1987,614,2026-05-27,completed,215.92
1988,682,2026-03-28,completed,303.14
1989,719,2026-06-05,returned,419.17
1990,130,2026-02-01,returned,232.11
1991,851,2026-03-30,completed,488.7
1992,752,2025-10-03,completed,421.58
1993,408,2026-06-03,cancelled,262.21
1994,870,2026-03-29,completed,305.55
1995,572,2025-09-18,completed,184.6
1996,720,2026-02-22,cancelled,188.99
1997,987,2025-12-07,returned,258.85
1998,105,2025-07-08,completed,303.92
1999,452,2026-06-22,cancelled,224.33
2000,87,2026-04-01,completed,86.02
2001,672,2025-11-13,returned,176.08
2002,762,2026-01-24,cancelled,125.34
2003,801,2025-11-19,cancelled,220.06
2004,191,2026-05-05,completed,265.86
2005,620,2026-06-21,completed,226.78
2006,995,2025-08-30,completed,269.77
2007,644,2025-10-22,completed,91.15
2008,526,2026-01-25,cancelled,355.37
2009,519,2026-03-10,cancelled,476.28
2010,4,2026-06-15,completed,226.22
2011,287,2026-01-08,completed,265.88
2012,926,2025-09-12,cancelled,417.24
2013,910,2025-11-20,returned,33.75
2014,254,2026-01-17,completed,465.57
2015,779,2025-07-18,cancelled,101.72
2016,849,2025-08-15,cancelled,28.86
2017,502,2025-07-27,completed,228.97
2018,196,2026-01-04,returned,63.7
2019,94,2026-05-04,cancelled,286.29
2020,722,2026-04-10,returned,296.05
2021,525,2025-08-25,cancelled,121.18
2022,134,2025-12-24,returned,282.66
2023,932,2025-08-28,cancelled,420.39
2024,876,2025-08-25,completed,379.09
2025,906,2026-04-08,completed,189.12
2026,729,2025-12-19,returned,358.76
2027,413,2026-06-16,returned,387.48
2028,655,2025-10-31,completed,49.4
2029,692,2026-06-13,cancelled,118.72
2030,298,2026-05-16,cancelled,481.45
2031,812,2025-09-26,cancelled,52.9
2032,302,2025-10-19,cancelled,288.04
2033,329,2026-02-27,returned,63.21
2034,663,2026-06-05,cancelled,58.55
2035,653,2025-07-20,completed,422.37
2036,606,2025-12-20,returned,403.48
2037,633,2026-02-02,returned,55.03
2038,602,2026-01-16,cancelled,227.64
2039,546,2025-12-31,completed,418.27
2040,158,2025-07-09,cancelled,45.04
2041,588,2025-10-03,returned,273.41
2042,613,2025-09-17,completed,440.3
2043,803,2025-08-17,cancelled,305.97
2044,808,2026-01-18,completed,60.43
2045,223,2026-05-24,completed,283.45
2046,809,2025-07-07,cancelled,318.22
2047,739,2026-04-26,completed,267.6
2048,331,2025-09-15,returned,478.82
2049,173,2026-02-22,cancelled,63.15
2050,827,2026-01-09,cancelled,132.01
2051,298,2026-02-28,cancelled,419.94
2052,560,2026-03-16,returned,173.4
2053,94,2025-12-27,completed,450.83
2054,500,2025-07-07,completed,140.54
2055,973,2026-05-02,returned,58.46
2056,762,2026-06-16,returned,43.64
2057,876,2025-10-14,returned,270.43
2058,898,2025-07-06,cancelled,434.26
2059,128,2026-05-30,completed,348.67
2060,892,2026-06-02,cancelled,215.08
2061,960,2025-08-12,returned,92.06
2062,493,2026-05-19,cancelled,220.26
2063,713,2025-07-06,returned,194.21
2064,605,2025-10-08,cancelled,499.5
2065,724,2025-08-11,returned,47.01
2066,886,2026-01-24,cancelled,417.54
2067,342,2026-03-22,completed,37.22
2068,59,2026-04-23,cancelled,61.74
2069,588,2025-07-17,cancelled,448.37
2070,328,2026-05-28,completed,395.59
2071,134,2026-02-04,completed,308.19
2072,465,2025-09-15,cancelled,75.29
2073,280,2026-03-31,cancelled,175.2
2074,189,2026-05-04,cancelled,53.94
2075,118,2025-11-14,cancelled,306.86
2076,506,2026-05-03,completed,498.57
2077,364,2025-08-31,returned,156.53
2078,37,2026-02-17,returned,98.78
2079,898,2026-02-17,completed,304.01
2080,693,2026-03-08,completed,341.37
2081,932,2025-12-20,completed,424.62
2082,717,2025-08-14,returned,298.01
2083,892,2026-04-23,returned,484.86
2084,284,2026-05-31,cancelled,239.92
2085,947,2026-06-27,completed,323.6
2086,295,2026-02-01,completed,436.45
2087,435,2025-11-28,cancelled,348.78
2088,101,2026-03-02,completed,156.74
2089,475,2026-03-28,completed,229.89
2090,265,2025-12-05,completed,98.12
2091,790,2025-11-17,completed,68.34
2092,528,2026-03-24,completed,48.83
2093,631,2025-08-18,completed,450.82
2094,336,2026-03-05,cancelled,184.43
2095,825,2026-01-09,returned,445.25
2096,39,2025-09-09,returned,246.51
2097,831,2026-06-08,completed,251.1
2098,683,2026-04-09,cancelled,316.73
2099,234,2025-12-22,returned,439.0
2100,505,2025-08-17,cancelled,333.82
2101,700,2025-12-06,returned,450.05
2102,218,2025-11-23,returned,294.17
2103,974,2025-11-12,completed,176.97
2104,790,2026-02-16,cancelled,139.54
2105,888,2025-06-29,returned,395.29
2106,40,2025-11-10,cancelled,253.97
2107,869,2025-09-04,returned,338.73
2108,9,2026-06-12,cancelled,141.25
2109,686,2025-12-26,returned,269.03
2110,650,2025-07-29,returned,141.5
2111,451,2026-01-20,cancelled,454.92
2112,404,2026-03-01,cancelled,450.21
2113,669,2025-12-12,completed,328.38
2114,145,2026-02-11,returned,231.58
2115,472,2026-03-22,completed,485.33
2116,988,2026-04-09,returned,24.79
2117,753,2025-10-25,completed,165.18
2118,321,2025-12-25,cancelled,16.47
2119,191,2025-08-07,completed,142.78
2120,770,2026-05-01,returned,164.53
2121,249,2026-02-27,completed,207.53
2122,990,2025-09-23,returned,129.47
2123,627,2026-05-31,completed,127.66
2124,494,2025-11-16,cancelled,342.59
2125,680,2025-07-03,returned,241.46
2126,994,2026-03-29,returned,203.07
2127,136,2026-03-01,returned,157.01
2128,443,2026-06-20,completed,130.63
2129,47,2026-02-16,completed,318.0
2130,163,2025-11-26,returned,306.86
2131,867,2025-08-12,cancelled,49.23
2132,297,2025-07-23,returned,499.57
2133,305,2026-03-20,cancelled,365.82
2134,387,2026-01-25,cancelled,436.96
2135,90,2025-12-25,completed,80.79
2136,101,2025-10-17,returned,21.9
2137,650,2025-09-29,returned,403.44
2138,553,2026-01-07,cancelled,417.98
2139,86,2025-11-12,cancelled,304.84
2140,938,2026-04-18,cancelled,96.23
2141,600,2025-09-26,completed,323.04
2142,988,2025-09-13,cancelled,47.97
2143,336,2026-05-09,cancelled,186.55
2144,157,2025-11-06,returned,193.26
2145,196,2026-05-14,returned,445.01
2146,866,2026-06-22,returned,258.58
2147,412,2026-02-20,cancelled,69.38
2148,333,2026-05-25,completed,115.06
2149,76,2026-01-30,returned,330.16
2150,99,2025-08-30,cancelled,473.42
2151,240,2026-05-14,returned,110.64
2152,875,2026-03-01,returned,149.1
2153,799,2025-11-01,completed,227.09
2154,609,2025-07-09,returned,425.76
2155,988,2026-03-18,completed,457.77
2156,236,2025-08-01,cancelled,415.85
2157,266,2025-08-11,returned,218.48
2158,719,2026-01-10,returned,151.86
2159,172,2026-06-18,cancelled,162.63
2160,177,2026-01-16,completed,219.12
2161,244,2026-04-07,returned,119.67
2162,536,2025-11-19,returned,484.38
2163,694,2026-06-09,returned,105.32
2164,562,2025-11-01,completed,365.21
2165,453,2026-04-19,completed,448.06
2166,300,2026-03-17,completed,274.46
2167,673,2026-02-03,completed,338.63
2168,375,2025-12-11,completed,282.81
2169,341,2025-09-20,returned,112.71
2170,408,2026-02-28,cancelled,253.95
2171,541,2025-11-08,cancelled,352.57
2172,980,2026-02-11,returned,250.72
2173,655,2026-02-13,completed,320.02
2174,934,2026-05-17,completed,242.89
2175,746,2025-08-04,completed,486.78
2176,409,2025-09-23,completed,245.42
2177,320,2025-07-02,cancelled,78.76
2178,768,2026-02-10,returned,132.75
2179,670,2025-09-15,completed,75.27
2180,152,2025-11-23,cancelled,24.7
2181,824,2026-04-30,cancelled,392.75
2182,689,2025-09-11,returned,52.81
2183,480,2025-09-04,returned,103.19
2184,42,2026-03-07,completed,49.15
2185,299,2025-09-19,completed,484.83
2186,783,2025-10-02,cancelled,223.51
2187,556,2026-02-16,returned,128.42
2188,132,2026-06-12,completed,148.29
2189,618,2025-07-26,returned,498.19
2190,140,2025-11-02,cancelled,478.54
2191,14,2026-02-25,returned,203.91
2192,791,2025-08-15,cancelled,74.02
2193,750,2025-09-24,completed,118.49
2194,963,2025-12-19,completed,305.09
2195,675,2025-09-15,returned,380.55
2196,170,2026-03-27,completed,244.46
2197,633,2025-07-04,completed,106.8
2198,6,2026-06-23,completed,305.38
2199,701,2025-08-05,completed,425.7
2200,37,2026-01-19,cancelled,394.55
2201,994,2025-07-24,completed,219.52
2202,897,2025-09-27,completed,339.9
2203,57,2025-11-28,completed,101.46
2204,201,2025-12-02,completed,465.51
2205,96,2025-12-31,completed,429.21
2206,705,2026-04-23,cancelled,321.04
2207,26,2025-07-20,completed,308.61
2208,209,2026-05-29,cancelled,421.95
2209,649,2026-04-01,returned,489.43
2210,286,2026-02-01,cancelled,67.3
2211,373,2026-01-08,completed,12.36
2212,85,2025-12-19,returned,120.64
2213,775,2026-02-19,completed,401.6
2214,232,2025-11-19,completed,17.37
2215,811,2026-03-19,completed,113.23
2216,875,2026-02-26,cancelled,26.65
2217,361,2026-01-02,cancelled,179.68
2218,284,2026-02-15,returned,249.8
2219,346,2025-10-19,completed,237.3
2220,152,2026-06-21,returned,332.78
2221,151,2026-04-08,cancelled,494.56
2222,938,2025-07-21,returned,357.75
2223,936,2026-01-02,completed,205.85
2224,963,2025-09-24,completed,171.98
2225,49,2025-12-23,returned,45.31
2226,401,2026-01-22,completed,184.97
2227,592,2026-06-22,cancelled,322.41
2228,582,2026-02-26,returned,452.44
2229,238,2026-05-03,completed,133.04
2230,462,2026-01-03,completed,367.0
2231,789,2025-10-29,cancelled,424.41
2232,495,2026-03-15,completed,396.06
2233,522,2025-12-29,cancelled,191.71
2234,204,2026-02-22,completed,58.18
2235,200,2026-04-13,cancelled,82.14
2236,856,2025-10-13,returned,226.49
2237,18,2026-03-17,cancelled,481.21
2238,527,2025-11-06,cancelled,464.75
2239,173,2025-09-17,cancelled,378.76
2240,677,2026-04-07,completed,308.81
2241,951,2026-01-25,cancelled,229.57
2242,191,2025-12-25,returned,418.0
2243,121,2025-11-20,completed,444.91
2244,588,2025-10-12,cancelled,350.99
2245,667,2025-06-30,cancelled,250.18
2246,574,2026-04-18,cancelled,397.85
2247,337,2025-07-14,completed,206.07
2248,732,2026-05-10,completed,26.41
2249,543,2025-11-27,completed,81.72
2250,328,2026-05-13,cancelled,396.12
2251,460,2025-07-30,completed,461.17
2252,853,2026-02-17,returned,322.62
2253,721,2026-05-17,cancelled,155.29
2254,201,2026-01-20,returned,60.64
2255,527,2025-08-27,cancelled,491.35
2256,610,2025-07-13,returned,170.39
2257,73,2025-11-11,completed,51.15
2258,813,2025-10-14,returned,470.91
2259,826,2025-08-16,returned,346.7
2260,990,2025-12-07,completed,364.94
2261,343,2026-04-21,completed,193.93
2262,113,2026-05-15,completed,208.23
2263,873,2026-05-22,cancelled,214.71
2264,838,2025-06-29,completed,485.2
2265,260,2025-09-24,cancelled,424.62
2266,833,2025-11-21,cancelled,282.26
2267,731,2025-08-27,completed,288.95
2268,63,2026-03-13,returned,489.13
2269,809,2025-10-22,completed,289.79
2270,75,2026-04-14,returned,182.68
2271,558,2026-03-30,returned,219.63
2272,362,2025-09-20,cancelled,110.95
2273,480,2026-05-14,returned,187.57
2274,757,2025-08-01,returned,213.69
2275,279,2025-09-11,cancelled,253.32
2276,276,2026-06-13,completed,331.86
2277,329,2026-04-16,cancelled,11.59
2278,594,2025-12-07,completed,67.3
2279,963,2025-11-03,completed,331.04
2280,470,2025-10-09,completed,332.67
2281,841,2025-08-01,completed,28.12
2282,58,2025-09-27,cancelled,433.76
2283,490,2025-07-20,cancelled,315.73
2284,407,2025-07-28,cancelled,315.15
2285,92,2025-10-26,returned,437.07
2286,26,2026-01-28,returned,84.77
2287,840,2026-02-05,cancelled,342.84
2288,237,2026-02-25,cancelled,271.69
2289,794,2025-11-10,cancelled,414.33
2290,824,2026-04-28,completed,307.39
2291,349,2025-10-09,completed,64.18
2292,457,2025-10-21,completed,269.21
2293,323,2026-05-14,cancelled,415.07
2294,818,2026-03-19,cancelled,370.24
2295,669,2026-01-20,cancelled,482.82
2296,192,2026-03-10,cancelled,443.0
2297,116,2025-12-18,cancelled,325.19
2298,276,2026-04-29,returned,418.76
2299,24,2025-07-23,cancelled,247.05
2300,13,2025-09-18,cancelled,55.64
2301,252,2026-05-07,cancelled,70.46
2302,577,2025-11-18,cancelled,46.29
2303,612,2025-09-16,returned,104.44
2304,13,2025-08-02,cancelled,65.43
2305,223,2025-08-09,cancelled,279.29
2306,264,2025-12-22,returned,176.87
2307,30,2026-01-24,cancelled,145.56
2308,481,2026-05-27,returned,42.7
2309,823,2026-04-11,cancelled,363.64
2310,92,2025-10-28,cancelled,281.78
2311,980,2026-05-01,cancelled,410.1
2312,165,2026-06-25,completed,416.18
2313,249,2026-03-30,returned,324.91
2314,753,2025-12-09,returned,252.64
2315,138,2026-02-05,returned,104.04
2316,634,2026-01-20,cancelled,91.44
2317,683,2026-03-18,cancelled,278.24
2318,817,2026-06-26,returned,433.22
2319,294,2025-12-15,returned,334.54
2320,700,2026-01-15,completed,195.66
2321,876,2025-12-15,completed,310.15
2322,845,2026-03-17,completed,222.33
2323,662,2025-10-15,cancelled,398.86
2324,133,2026-05-30,returned,49.69
2325,367,2025-08-02,completed,497.94
2326,219,2025-08-21,returned,371.21
2327,101,2026-06-07,completed,144.41
2328,436,2025-08-17,cancelled,50.94
2329,200,2026-02-28,returned,244.27
2330,30,2025-11-05,cancelled,284.05
2331,244,2025-09-10,cancelled,483.16
2332,418,2025-06-28,cancelled,398.67
2333,804,2026-04-07,returned,489.75
2334,986,2025-07-13,returned,187.74
2335,741,2026-06-12,returned,249.1
2336,398,2025-12-20,cancelled,382.73
2337,242,2025-11-06,returned,283.54
2338,772,2025-09-22,cancelled,414.22
2339,391,2026-06-21,cancelled,487.85
2340,641,2025-07-11,completed,399.35
2341,928,2026-04-23,completed,400.39
2342,740,2026-01-09,completed,148.99
2343,758,2026-04-16,cancelled,186.06
2344,414,2026-06-12,completed,306.07
2345,799,2026-04-04,cancelled,309.95
2346,46,2026-06-11,completed,166.65
2347,572,2025-11-09,completed,140.56
2348,982,2025-11-09,completed,256.71
2349,963,2026-01-26,cancelled,385.39
2350,540,2025-09-18,cancelled,149.82
2351,686,2026-04-28,cancelled,414.8
2352,210,2025-09-21,returned,325.73
2353,685,2026-06-14,returned,20.19
2354,926,2025-12-02,returned,209.04
2355,561,2025-10-22,returned,286.75
2356,452,2025-12-07,cancelled,126.38
2357,581,2026-05-04,completed,377.51
2358,672,2026-05-02,cancelled,351.64
2359,180,2025-08-10,cancelled,258.11
2360,237,2025-07-20,cancelled,27.93
2361,121,2026-04-08,returned,405.04
2362,830,2026-01-27,returned,66.22
2363,478,2026-02-10,cancelled,22.41
2364,386,2025-07-05,returned,396.28
2365,582,2026-05-07,cancelled,132.7
2366,925,2026-06-26,returned,448.03
2367,949,2026-01-28,cancelled,81.92
2368,16,2025-07-02,cancelled,352.38
2369,793,2026-05-23,returned,129.75
2370,489,2026-01-16,cancelled,413.23
2371,946,2025-08-14,completed,200.83
2372,589,2025-11-29,completed,201.42
2373,887,2026-04-23,completed,191.22
2374,454,2026-02-20,returned,127.1
2375,737,2026-01-09,returned,244.19
2376,688,2026-03-23,cancelled,284.73
2377,991,2025-08-12,completed,170.35
2378,738,2025-12-25,returned,90.41
2379,263,2025-07-18,returned,122.44
2380,975,2026-05-04,cancelled,223.26
2381,894,2026-01-08,returned,47.49
2382,845,2025-12-14,completed,204.64
2383,320,2025-12-09,returned,66.12
2384,877,2025-10-09,cancelled,218.89
2385,833,2026-03-26,cancelled,282.18
2386,281,2026-05-22,cancelled,187.63
2387,179,2026-05-28,completed,307.1
2388,637,2026-04-29,cancelled,162.2
2389,220,2026-05-04,completed,254.9
2390,258,2025-08-27,returned,314.08
2391,387,2026-02-04,completed,130.38
2392,892,2026-01-25,returned,425.55
2393,434,2025-09-12,returned,310.6
2394,917,2025-12-11,cancelled,445.97
2395,145,2025-11-11,returned,335.53
2396,641,2025-12-31,cancelled,50.19
2397,548,2025-10-03,completed,129.79
2398,362,2025-08-12,completed,297.37
2399,372,2025-10-01,cancelled,330.52
2400,100,2025-07-09,cancelled,431.42
2401,317,2026-03-25,returned,149.85
2402,857,2025-09-12,cancelled,215.75
2403,820,2025-10-03,completed,391.69
2404,171,2025-09-22,cancelled,285.42
2405,930,2026-02-02,completed,85.37
2406,632,2026-04-17,cancelled,184.72
2407,761,2026-01-27,completed,355.89
2408,20,2025-08-04,cancelled,23.29
2409,209,2025-09-10,completed,480.78
2410,965,2026-06-19,cancelled,88.78
2411,475,2025-07-24,cancelled,16.48
2412,908,2026-02-12,cancelled,16.97
2413,285,2026-06-05,completed,155.74
2414,393,2025-12-30,completed,328.26
2415,519,2025-11-08,cancelled,15.6
2416,773,2025-10-23,completed,443.39
2417,931,2026-03-20,completed,140.48
2418,72,2026-03-20,returned,494.02
2419,1000,2026-04-18,cancelled,155.53
2420,184,2026-03-15,completed,83.28
2421,412,2025-12-14,completed,308.01
2422,351,2026-01-20,completed,57.3
2423,997,2026-02-11,completed,431.29
2424,703,2026-03-15,returned,226.77
2425,739,2025-12-27,completed,244.08
2426,91,2025-09-02,completed,151.06
2427,772,2026-05-26,returned,42.39
2428,126,2025-11-21,returned,154.6
2429,184,2025-11-25,completed,186.71
2430,786,2026-01-03,returned,198.29
2431,293,2026-02-20,cancelled,413.9
2432,653,2025-10-16,returned,438.21
2433,27,2025-09-20,cancelled,19.86
2434,567,2026-03-22,completed,483.53
2435,821,2025-08-16,completed,213.35
2436,79,2026-02-08,cancelled,456.49
2437,273,2025-12-24,completed,389.74
2438,193,2026-04-02,cancelled,228.77
2439,365,2025-07-12,returned,343.69
2440,277,2026-05-10,completed,191.61
2441,907,2026-01-02,completed,43.32
2442,47,2026-03-14,returned,344.68
2443,467,2026-06-19,cancelled,418.79
2444,229,2025-10-18,returned,155.44
2445,72,2026-02-12,returned,153.26
2446,396,2025-08-08,returned,436.59
2447,65,2026-02-07,returned,86.25
2448,217,2025-09-26,completed,354.75
2449,547,2026-01-10,completed,437.7
2450,391,2025-08-02,cancelled,303.76
2451,700,2025-07-18,cancelled,162.05
2452,863,2026-06-07,cancelled,389.77
2453,585,2025-09-12,cancelled,43.29
2454,195,2025-09-30,completed,331.68
2455,80,2026-05-15,returned,79.32
2456,472,2025-08-04,completed,233.06
2457,310,2025-07-10,returned,265.22
2458,444,2025-09-13,completed,269.92
2459,994,2025-07-23,completed,347.34
2460,918,2025-09-14,completed,435.48
2461,812,2026-01-05,cancelled,412.63
2462,502,2026-04-03,completed,256.24
2463,126,2025-08-16,completed,424.56
2464,910,2025-11-21,returned,21.89
2465,550,2025-12-18,returned,294.65
2466,617,2026-05-21,completed,57.97
2467,167,2026-05-08,cancelled,360.0
2468,455,2025-10-09,cancelled,63.28
2469,493,2026-01-20,returned,217.27
2470,190,2026-04-09,completed,210.38
2471,291,2026-04-01,completed,343.66
2472,344,2025-12-14,completed,174.98
2473,542,2026-02-13,completed,376.34
2474,786,2025-09-01,returned,329.14
2475,663,2026-04-19,returned,194.67
2476,927,2025-08-26,completed,257.26
2477,979,2025-08-20,returned,192.83
2478,171,2025-12-10,returned,95.26
2479,966,2025-09-02,cancelled,429.65
2480,326,2026-03-08,completed,356.33
2481,845,2025-08-13,cancelled,22.11
2482,554,2025-07-11,completed,409.13
2483,948,2025-12-04,returned,471.67
2484,650,2025-12-09,completed,87.64
2485,906,2025-11-25,cancelled,479.83
2486,426,2025-07-15,returned,238.26
2487,229,2026-04-07,completed,309.88
2488,130,2025-10-05,cancelled,178.12
2489,113,2025-11-12,cancelled,279.77
2490,539,2026-05-02,cancelled,391.7
2491,685,2026-05-14,returned,197.22
2492,200,2025-10-26,completed,426.98
2493,772,2026-02-11,cancelled,387.13
2494,973,2026-04-26,returned,288.49
2495,608,2025-08-22,cancelled,447.42
2496,766,2026-04-27,cancelled,130.66
2497,663,2026-01-06,returned,75.38
2498,958,2026-01-14,cancelled,159.98
2499,913,2025-11-16,completed,440.04
2500,582,2025-06-29,completed,132.98
2501,407,2025-12-12,cancelled,177.32
2502,954,2026-05-16,cancelled,110.15
2503,814,2025-11-26,cancelled,208.4
2504,292,2026-02-22,cancelled,280.88
2505,6,2025-12-21,cancelled,251.44
2506,564,2025-12-19,returned,72.19
2507,127,2026-05-26,returned,24.06
2508,941,2026-06-08,returned,437.66
2509,765,2025-09-07,returned,417.1
2510,290,2025-12-27,completed,479.62
2511,491,2026-01-15,completed,335.73
2512,231,2025-08-16,completed,435.6
2513,122,2025-09-27,returned,111.42
2514,896,2025-09-27,returned,425.67
